country,year,population,continent,life_exp,gdp_cap,ln_population,ln_life_exp,ln_gdpPercap
Tunisia,1952,3647735,Africa,44.6,1468.475631,6.56202328,1.649334859,7.291980156
Tunisia,1957,3950849,Africa,47.1,1395.232468,6.596690431,1.673020907,7.240816324
Tunisia,1962,4286552,Africa,49.579,1660.30321,6.632108097,1.695297763,7.414755521
Tunisia,1967,4786986,Africa,52.053,1932.360167,6.680062157,1.716445765,7.566497419
Tunisia,1972,5303507,Africa,55.602,2753.285994,6.724563146,1.745090413,7.920550384
Tunisia,1977,6005061,Africa,59.837,3120.876811,6.778517423,1.776969812,8.04586927
Tunisia,1982,6734098,Africa,64.048,3560.233174,6.828279432,1.806505573,8.17758132
Tunisia,1987,7724976,Africa,66.894,3810.419296,6.887897139,1.825387166,8.245494514
Tunisia,1992,8523077,Africa,70.001,4332.720164,6.930596412,1.845104244,8.373950837
Tunisia,1997,9231669,Africa,71.973,4876.798614,6.965280225,1.857169605,8.492244262
Tunisia,2002,9770575,Africa,73.042,5722.895655,6.989920123,1.863572656,8.65223019
Tunisia,2007,10276158,Africa,73.923,7092.923025,7.011830773,1.868779583,8.866852809
Turkey,1952,22235677,Europe,43.585,1969.10098,7.347050357,1.63933705,7.585332362
Turkey,1957,25670939,Europe,48.079,2218.754257,7.409441755,1.681955426,7.704701172
Turkey,1962,29788695,Europe,52.098,2322.869908,7.474051478,1.716821051,7.750558729
Turkey,1967,33411317,Europe,54.336,2826.356387,7.523893595,1.735087664,7.946743665
Turkey,1972,37492953,Europe,57.005,3450.69638,7.573949647,1.75591295,8.146331339
Turkey,1977,42404033,Europe,59.507,4269.122326,7.627407164,1.774568056,8.359163541
Turkey,1982,47328791,Europe,61.036,4241.356344,7.675125411,1.785586064,8.35263839
Turkey,1987,52881328,Europe,63.108,5089.043686,7.723302353,1.800084417,8.534845211
Turkey,1992,58179144,Europe,66.146,5678.348271,7.764767327,1.820503587,8.644415672
Turkey,1997,63047647,Europe,68.835,6601.429915,7.799668883,1.837809317,8.795041558
Turkey,2002,67308928,Europe,70.845,6508.085718,7.828072674,1.850309205,8.780800639
Turkey,2007,71158647,Europe,71.777,8458.276384,7.852227682,1.855985303,9.042900695
Uganda,1952,5824797,Africa,39.978,734.753484,6.765280794,1.601821064,6.599535047
Uganda,1957,6675501,Africa,42.571,774.3710692,6.824483865,1.629113852,6.652051176
Uganda,1962,7688797,Africa,45.344,767.2717398,6.885858395,1.656519829,6.642841028
Uganda,1967,8900294,Africa,48.051,908.9185217,6.949404353,1.68170243,6.812255455
Uganda,1972,10190285,Africa,51.016,950.735869,7.00818633,1.707706404,6.857236284
Uganda,1977,11457758,Africa,50.35,843.7331372,7.059099645,1.701999475,6.737836256
Uganda,1982,12939400,Africa,49.849,682.2662268,7.111914139,1.697656451,6.525419944
Uganda,1987,15283050,Africa,51.509,617.7244065,7.184210034,1.711883119,6.426042414
Uganda,1992,18252190,Africa,48.825,644.1707969,7.261314981,1.688642252,6.467963904
Uganda,1997,21210254,Africa,44.578,816.559081,7.326545869,1.64912058,6.705099269
Uganda,2002,24739869,Africa,47.813,927.7210018,7.393397396,1.679545994,6.832731043
Uganda,2007,29170398,Africa,51.542,1056.380121,7.464942355,1.712161267,6.962603363
United Kingdom,1952,50430000,Europe,69.18,9979.508487,7.702688968,1.839980558,9.208289118
United Kingdom,1957,51430000,Europe,70.42,11283.17795,7.711216524,1.847696021,9.331068219
United Kingdom,1962,53292000,Europe,70.76,12477.17707,7.726662019,1.849787824,9.43165642
United Kingdom,1967,54959000,Europe,71.36,14142.85089,7.740038822,1.853454841,9.556964538
United Kingdom,1972,56079000,Europe,72.01,15895.11641,7.748800261,1.857392811,9.673767197
United Kingdom,1977,56179000,Europe,72.76,17428.74846,7.749574004,1.86189269,9.765876332
United Kingdom,1982,56339704,Europe,74.04,18232.42452,7.750814561,1.86946641,9.810956855
United Kingdom,1987,56981620,Europe,75.007,21664.78767,7.755734792,1.875101796,9.983443534
United Kingdom,1992,57866349,Europe,76.42,22705.09254,7.762426082,1.883207033,10.03034452
United Kingdom,1997,58808266,Europe,77.218,26074.53136,7.769438374,1.887718549,10.16871431
United Kingdom,2002,59912431,Europe,78.471,29478.99919,7.777516942,1.894709187,10.2914334
United Kingdom,2007,60776238,Europe,79.425,33203.26128,7.783733814,1.899957223,10.41040338
United States,1952,157553000,Americas,68.44,13990.48208,8.197426677,1.835310001,9.546132526
United States,1957,171984000,Americas,69.49,14847.12712,8.235488046,1.841922312,9.605561666
United States,1962,186538000,Americas,70.21,16173.14586,8.270767316,1.846398973,9.691107483
United States,1967,198712000,Americas,70.76,19530.36557,8.298224094,1.849787824,9.879725742
United States,1972,209896000,Americas,71.34,21806.03594,8.322004162,1.853333105,9.989942088
United States,1977,220239000,Americas,73.38,24072.63213,8.342894226,1.865577707,10.08883088
United States,1982,232187835,Americas,74.65,25009.55914,8.365839462,1.873029812,10.1270134
United States,1987,242803533,Americas,75.02,29884.35041,8.385255002,1.87517706,10.30509022
United States,1992,256894189,Americas,76.09,32003.93224,8.409754281,1.881327584,10.37361406
United States,1997,272911760,Americas,76.81,35767.43303,8.43602225,1.885417765,10.48479307
United States,2002,287675526,Americas,77.31,39097.09955,8.458902916,1.888235673,10.57380356
United States,2007,301139947,Americas,78.242,42951.65309,8.47876837,1.893439943,10.66783042
Uruguay,1952,2252965,Americas,66.071,5716.766744,6.352754445,1.82001088,8.65115867
Uruguay,1957,2424959,Americas,67.044,6150.772969,6.3847044,1.826359917,8.724333039
Uruguay,1962,2598466,Americas,68.253,5603.357717,6.414717039,1.834121745,8.631121289
Uruguay,1967,2748579,Americas,68.468,5444.61962,6.439108224,1.835487642,8.602383174
Uruguay,1972,2829526,Americas,68.673,5703.408898,6.451713689,1.83678602,8.648819327
Uruguay,1977,2873520,Americas,69.481,6504.339663,6.458414224,1.84186606,8.780224874
Uruguay,1982,2953997,Americas,70.805,6920.223051,6.47041005,1.850063927,8.842203281
Uruguay,1987,3045153,Americas,71.918,7452.398969,6.483609118,1.856837601,8.916291269
Uruguay,1992,3149262,Americas,72.752,8137.004775,6.498208793,1.861844937,9.004177428
Uruguay,1997,3262838,Americas,74.223,9230.240708,6.513595512,1.870538504,9.130240406
Uruguay,2002,3363085,Americas,75.307,7727.002004,6.526737844,1.876835347,8.952476227
Uruguay,2007,3447496,Americas,76.384,10611.46299,6.537503771,1.883002397,9.26969011
Venezuela,1952,5439568,Americas,55.088,7689.799761,6.73556441,1.741057005,8.947650023
Venezuela,1957,6702668,Americas,57.907,9802.466526,6.826247708,1.762731066,9.190389319
Venezuela,1962,8143375,Americas,60.77,8422.974165,6.910804434,1.783689236,9.038718271
Venezuela,1967,9709552,Americas,63.479,9541.474188,6.987199192,1.802630077,9.16340328
Venezuela,1972,11515649,Americas,65.712,10505.25966,7.061288419,1.817644686,9.259631331
Venezuela,1977,13503563,Americas,67.456,13143.95095,7.130448375,1.829020585,9.483716928
Venezuela,1982,15620766,Americas,68.557,11152.41011,7.193702327,1.836051805,9.319410907
Venezuela,1987,17910182,Americas,70.19,9883.584648,7.253099999,1.846275242,9.198630544
Venezuela,1992,20265563,Americas,71.15,10733.92631,7.306758673,1.852174904,9.281164688
Venezuela,1997,22374398,Americas,72.146,10165.49518,7.349751359,1.858212257,9.226754439
Venezuela,2002,24287670,Americas,72.766,8605.047831,7.385385853,1.861928502,9.060104267
Venezuela,2007,26084662,Americas,73.747,11415.80569,7.416385214,1.867744358,9.342754138
Vietnam,1952,26246839,Asia,40.412,605.0664917,7.419077007,1.606510344,6.405338356
Vietnam,1957,28998543,Asia,42.887,676.2854478,7.462376178,1.632325668,6.516615247
Vietnam,1962,33796140,Asia,45.363,772.0491602,7.528867101,1.656701768,6.649048227
Vietnam,1967,39463910,Asia,47.838,637.1232887,7.596200112,1.679773014,6.456963183
Vietnam,1972,44655014,Asia,50.254,699.5016441,7.64987023,1.701170635,6.550368144
Vietnam,1977,50533506,Asia,55.764,713.5371196,7.703579431,1.746353919,6.57023446
Vietnam,1982,56142181,Asia,58.816,707.2357863,7.74928928,1.769495485,6.561364113
Vietnam,1987,62826491,Asia,62.82,820.7994449,7.798142804,1.798097932,6.710278798
Vietnam,1992,69940728,Asia,67.662,989.0231487,7.844730148,1.830344831,6.896717738
Vietnam,1997,76048996,Asia,70.672,1385.896769,7.881093485,1.849247382,7.234102696
Vietnam,2002,80908147,Asia,73.017,1764.456677,7.907992255,1.863423985,7.47559809
Vietnam,2007,85262356,Asia,74.249,2441.576404,7.930757329,1.870690609,7.800399177
West Bank and Gaza,1952,1030585,Asia,43.16,1515.592329,6.013083817,1.635081436,7.323561618
West Bank and Gaza,1957,1070439,Asia,45.671,1827.067742,6.029561924,1.659640521,7.510467634
West Bank and Gaza,1962,1133134,Asia,48.127,2198.956312,6.054281271,1.682388791,7.695738123
West Bank and Gaza,1967,1142636,Asia,51.631,2649.715007,6.057907903,1.712910537,7.882207369
West Bank and Gaza,1972,1089572,Asia,56.532,3133.409277,6.037255934,1.75229435,8.049876917
West Bank and Gaza,1977,1261091,Asia,60.765,3682.831494,6.100746426,1.783653502,8.211437163
West Bank and Gaza,1982,1425876,Asia,64.406,4336.032082,6.154081759,1.808926328,8.374714942
West Bank and Gaza,1987,1691210,Asia,67.046,5107.197384,6.228197538,1.826372873,8.538406076
West Bank and Gaza,1992,2104779,Asia,69.718,6017.654756,6.323206502,1.84334492,8.702452887
West Bank and Gaza,1997,2826046,Asia,71.096,7110.667619,6.451179227,1.851845167,8.869351417
West Bank and Gaza,2002,3389578,Asia,72.37,4515.487575,6.530145632,1.859558573,8.41526845
West Bank and Gaza,2007,4018332,Asia,73.422,3025.349798,6.604045816,1.86582621,8.014781999
"Yemen, Rep.",1952,4963829,Asia,32.548,781.7175761,6.695816812,1.512524307,6.661493519
"Yemen, Rep.",1957,5498090,Asia,33.97,804.8304547,6.740211845,1.531095547,6.69063164
"Yemen, Rep.",1962,6120081,Asia,35.18,825.6232006,6.78675717,1.546295835,6.716138496
"Yemen, Rep.",1967,6740785,Asia,36.984,862.4421463,6.828710475,1.56801388,6.75976807
"Yemen, Rep.",1972,7407075,Asia,39.848,1265.047031,6.869646742,1.600406529,7.142864579
"Yemen, Rep.",1977,8403990,Asia,44.175,1829.765177,6.924485527,1.645176558,7.511942919
"Yemen, Rep.",1982,9657618,Asia,49.113,1977.55701,6.984870023,1.691196463,7.589617529
"Yemen, Rep.",1987,11219340,Asia,52.922,1971.741538,7.049967309,1.723636248,7.586672461
"Yemen, Rep.",1992,13367997,Asia,55.599,1879.496673,7.126066339,1.74506698,7.538759293
"Yemen, Rep.",1997,15826497,Asia,58.02,2117.484526,7.1993848,1.763577724,7.657984119
"Yemen, Rep.",2002,18701257,Asia,60.308,2234.820827,7.271870799,1.780374926,7.711916337
"Yemen, Rep.",2007,22211743,Asia,62.698,2280.769906,7.34658264,1.797253688,7.732268343
Zambia,1952,2672000,Africa,42.038,1147.388831,6.426836454,1.623642046,7.045244058
Zambia,1957,3016000,Africa,44.077,1311.956766,6.479431337,1.644212028,7.179275016
Zambia,1962,3421000,Africa,46.023,1452.725766,6.534153074,1.662974925,7.281196909
Zambia,1967,3900000,Africa,47.768,1777.077318,6.591064607,1.679137058,7.482725338
Zambia,1972,4506497,Africa,50.107,1773.498265,6.653839086,1.699898401,7.480709296
Zambia,1977,5216550,Africa,51.386,1588.688299,6.717383374,1.710844813,7.370663986
Zambia,1982,6100407,Africa,51.821,1408.678565,6.785358811,1.714505789,7.250407356
Zambia,1987,7272406,Africa,50.821,1213.315116,6.861678116,1.706043206,7.101111658
Zambia,1992,8381163,Africa,46.1,1210.884633,6.923304287,1.663700925,7.099106473
Zambia,1997,9417789,Africa,40.238,1071.353818,6.973948956,1.604636386,6.976678378
Zambia,2002,10595811,Africa,39.193,1071.613938,7.025134203,1.593208508,6.976921144
Zambia,2007,11746035,Africa,42.384,1271.211593,7.069891291,1.627201941,7.147725735
Zimbabwe,1952,3080907,Africa,48.451,406.8841148,6.488678589,1.685302745,6.008528415
Zimbabwe,1957,3646340,Africa,50.469,518.7642681,6.561857162,1.7030247,6.251449576
Zimbabwe,1962,4277736,Africa,52.358,527.2721818,6.631213979,1.718983049,6.267716889
Zimbabwe,1967,4995432,Africa,53.995,569.7950712,6.698573052,1.732353546,6.345276772
Zimbabwe,1972,5861135,Africa,55.635,799.3621758,6.767981725,1.745348092,6.683814129
Zimbabwe,1977,6642107,Africa,57.674,685.5876821,6.822305868,1.760980073,6.530276401
Zimbabwe,1982,7636524,Africa,60.363,788.8550411,6.882895721,1.780770816,6.670582579
Zimbabwe,1987,9216418,Africa,62.351,706.1573059,6.964562163,1.794843423,6.559838026
Zimbabwe,1992,10704340,Africa,60.377,693.4207856,7.029559895,1.78087153,6.541637009
Zimbabwe,1997,11404948,Africa,46.809,792.4499603,7.057093309,1.670329363,6.675129362
Zimbabwe,2002,11926563,Africa,39.989,672.0386227,7.076515307,1.601940544,6.510315813
Zimbabwe,2007,12311143,Africa,43.487,469.7092981,7.090298376,1.638359448,6.152113989
